,full_text,weekday,month,day,hour,has_hashtag,has_url,like_count,is_reply,retweet_count,followers,following,user,screen_name
827,RT @SEGreenParty: #Greens electric #StopBrexitBus is at FOREST ROW with @wealdengp! Drop by &amp; meet our #EUElections2019 candidates 4 @SEGre…,Thu,May,16,12,1,0,0,0,23,4219,4646,Jules itsamadworld #FBPE 🇪🇺🇬🇧🇫🇷 #The5Million,Julesmadworld
828,"RT @ChambersofJD: I'm joining my fellow #EUElections2019 MEP Candidates on the #Greens #StopBrexitBus at East Grinstead!
💚
#VoteGreen2019 &amp;…",Thu,May,16,12,1,0,0,0,5,158291,114087,Natalie Bennett,natalieben
829,RT @SEGreenParty: #Greens electric #StopBrexitBus is at FOREST ROW with @wealdengp! Drop by &amp; meet our #EUElections2019 candidates 4 @SEGre…,Thu,May,16,12,1,0,0,0,23,383500,5667,Caroline Lucas,CarolineLucas
830,"RT @owainpj: One key #Brexit lie being told by @LibDems is that #EURef was a result of @Conservatives in-fighting

Be very clear #LibDems l…",Thu,May,16,12,1,0,0,0,1,174,224,Jan,Jan85429176
831,"One key #Brexit lie being told by @LibDems is that #EURef was a result of @Conservatives in-fighting

Be very clear #LibDems leader @nick_clegg was the first political leader to call for a referendum on #UK membership of #EU in 2008 !!!!

@brexitparty_uk #EP2019 #ALDE https://t.co/CX9ytdI8mE",Thu,May,16,12,1,0,1,0,1,569,928,Owain Powell-Jones,owainpj
832,RT @SEGreenParty: #Greens electric #StopBrexitBus is at FOREST ROW with @wealdengp! Drop by &amp; meet our #EUElections2019 candidates 4 @SEGre…,Thu,May,16,12,1,0,0,0,23,4179,612,Alexandra Phillips,alexforeurope
833,RT @SEGreenParty: #Greens electric #StopBrexitBus is at FOREST ROW with @wealdengp! Drop by &amp; meet our #EUElections2019 candidates 4 @SEGre…,Thu,May,16,12,1,0,0,0,23,208,408,kate needham,kateneeeedham
834,RT @SEGreenParty: #Greens electric #StopBrexitBus is at FOREST ROW with @wealdengp! Drop by &amp; meet our #EUElections2019 candidates 4 @SEGre…,Thu,May,16,12,1,0,0,0,23,413,2014,Eliot Cole,cole_eliot
835,RT @SEGreenParty: #Greens electric #StopBrexitBus is at FOREST ROW with @wealdengp! Drop by &amp; meet our #EUElections2019 candidates 4 @SEGre…,Thu,May,16,12,1,0,0,0,23,259,665,duahcim niala,symbollum
836,"I'm joining my fellow #EUElections2019 MEP Candidates on the #Greens #StopBrexitBus at East Grinstead!
💚
#VoteGreen2019 &amp; join the #GreenWave ride for your and the planet's lives!
💚
@guardian @BBCNews #bbcqt @SkyNews @EuropeStreet @euronews @brightgrn @jencents @bbcsoutheast https://t.co/Vun1oSJNAL",Thu,May,16,12,1,1,9,0,5,1541,1520,Jan Doerfel Chambers,ChambersofJD
837,RT @SEGreenParty: #Greens electric #StopBrexitBus is at FOREST ROW with @wealdengp! Drop by &amp; meet our #EUElections2019 candidates 4 @SEGre…,Thu,May,16,12,1,0,0,0,23,158291,114087,Natalie Bennett,natalieben
838,"#Greens electric #StopBrexitBus is at FOREST ROW with @wealdengp! Drop by &amp; meet our #EUElections2019 candidates 4 @SEGreenParty @alexforeurope &amp; @EliseDB -our MP @CarolineLucas is also here supporting the #VoteGreen2019 campaign 🌿🌍Yes 2 Europe, No 2 Climate Crisis #StopBrexit https://t.co/ikRuguVAMu",Thu,May,16,12,1,0,94,0,23,2900,2056,South East Greens,SEGreenParty
839,RT @DelorsBerlin: Who will be nominated to become the next #Commission #President? Our latest #ChartOfTheWeek shows that #ALDE and the #EPP…,Thu,May,16,10,1,0,0,0,15,449,905,Laurent Altenburger🇪🇺,labruunt
840,RT @DelorsBerlin: Who will be nominated to become the next #Commission #President? Our latest #ChartOfTheWeek shows that #ALDE and the #EPP…,Thu,May,16,9,1,0,0,0,15,273,375,ActEuropa,ActEuropa
841,"@TimmermansEU has a shot to disrupt May 28. @Europarl_EN meeting, form a „climate emergency“ Agenda, a grand vote-counting coalition against #EPP and claim the @EU_Commission #Spitzenkandidaten lead. #EUleadership #EUCO #EP2019 💙🇪🇺 https://t.co/W9LR2b0iUs",Thu,May,16,9,1,1,0,1,0,449,905,Laurent Altenburger🇪🇺,labruunt
842,"...a #Spitzenkandidaten (like @TimmermansEU) shall still be picked. A Deal can compensate #EPP/Germany with #EUleadership jobs such as @eucopresident (Merkel?), @ecb (Weidmann?), @eu_eeas, a very good commission (@ManfredWeber?) or rotations at mid-terms #EP2019 💙🇪🇺",Thu,May,16,9,1,0,0,1,0,449,905,Laurent Altenburger🇪🇺,labruunt
843,"@Reuters WHO SET #FIRE TO NOTRE DAME [#NotreDame]? It would be better to ask: WHO IS BEHIND THE FAKE NEWS [#FakeNews] ARTICLE CIRCULATION ON #FACEBOOK ABOUT FRANS TIMMERMANS [#FransTimmermans], THE #SOCIALISTS' TOP #CANDIDATE IN THE EUROPEAN ELECTIONS [#EuropeanElections]?",Thu,May,16,8,1,0,0,1,0,169,746,dada,dada_on
844,I’ll be voting @LibDems a week today in the European elections. It’s the only logical vote to put an end to this three year farce. #LibDems #StopBrexit #ALDE #EP2019  #EuropeanElections2019 https://t.co/Ab5W6FRZcM,Thu,May,16,8,1,0,1,0,0,2374,2086,Matthew 🌍🌵🧡,matthewminikin
845,"Sir Vince Cable said pro-Remain parties ‘shouldn’t be squabbling’ and that instead the #Greens and #ChangeUK should field joint MEP candidates with his #LiberalDemocrats. 
This lot, not surprisingly, are chaotic &amp; anti-democratic. #CleanBrexit #EP2019 #bbcnews #skynews #C4News",Thu,May,16,8,1,0,0,0,0,1272,1821,John Smith,Unionbuster
846,@brexitisus @guyverhofstadt @LibDems @EU_Commission @Conservatives @UKLabour The #EuropeanElections2019 are about electing MEPs from 28 countries to run the #EU. @guyverhofstadt is leader of @ALDEgroup of which @LibDems are part. Why shouldn’t  he campaign &amp; offer support to #ALDE parties in any EU member country?,Thu,May,16,7,1,0,0,1,0,64,242,Mark Capsey 🔶,LlandudnoSpur
847,Sebastian #Kurz bets big on Manfred #Weber https://t.co/eY6VZ5400S #Austria #Vienna #EP2019 #EPP #Germany #Merkel #SebastianKurz #Europe,Thu,May,16,7,1,1,0,0,0,4167,3699,Bart Kulpa,KulpaBart
848,"#EUelections2019 start in 7 days: polls show establishment parties losing their majority.

#EPP &amp; Socialists &amp; Democrats (S&amp;D) are likely to remain the largest parliamentary groups, but current forecasts indicate they will lose 98 seats between them.

Ref. https://t.co/JPFxF3Em0X https://t.co/cwaZ1iGPeX",Thu,May,16,7,1,1,1,0,0,77,160,Kirsten O.,KirstenDE999
849,RT @DelorsBerlin: Who will be nominated to become the next #Commission #President? Our latest #ChartOfTheWeek shows that #ALDE and the #EPP…,Thu,May,16,6,1,0,0,0,15,1994,1320,Jorge Félix Cardoso 🇪🇺,jfelixcardoso
850,RT @DelorsBerlin: Who will be nominated to become the next #Commission #President? Our latest #ChartOfTheWeek shows that #ALDE and the #EPP…,Thu,May,16,6,1,0,0,0,15,8914,1176,Silvia Merler,SMerler
851,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Thu,May,16,4,1,0,0,0,30,46,80,이짱구,EVQfmJmFP7J4QgS
852,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Thu,May,16,4,1,0,0,0,30,244,919,Kokoomus Uudenmaantu,uudenmaantulli
853,"https://t.co/j6GsgvMxdk #EuropeofAllPeoples #selfdetermination #Gruenen #GiletsJaunes #Greens #EUelections2019 #EFTA

""Unite"" - what does that mean?

The important consideration is whether the laws are enacted at the center (federation) or the periphery (confederation) of a union",Thu,May,16,4,1,1,0,0,1,330,780,The Global Spring,TheGlobalSpring
854,"https://t.co/KSqfrcyrpH #FutureofEurope #AnotherEurope #EuropeofAllPeoples #selfdetermination #Labour #Gruenen #GiletsJaunes #YellowVests #Greens #EUelections2019 

#ItsTime for a rethink of the whole European project

Join #NATO #OSCE #EFTA #EU into a new CONFEDERATION of equals",Thu,May,16,4,1,1,0,0,0,330,780,The Global Spring,TheGlobalSpring
855,"@unabeerporfavor @PabloPerezA @EUDebate I have a dream! Were it to come true, he will have all the help he needs in our federal union of solidarity. Now piss off &amp; let the band play: Vive l'Europe de solidarité dont nous avons longtemps rêvé, ye-yeah #EUelections2019 #alde #federal",Thu,May,16,2,1,0,0,1,0,305,295,highly overrated,alwayssilent
856,"RT @SnowiBee: and prejudice, racism, and ethnocentric attitudes! There's a word. So bollockstoBritain at this point in the time of this sor…",Wed,May,15,23,0,0,0,0,1,1337,1944,Huw Janger #FBPE #RevokeA50 #HardRemain,partridge_huw
857,"and prejudice, racism, and ethnocentric attitudes! There's a word. So bollockstoBritain at this point in the time of this sorry nation. Nothing to be proud of right now! #EUelections2019 #Sodem #Brexit #EU #barrier #LibDems #Labour #Greens #Tories 😚😏😎☕",Wed,May,15,23,1,0,1,1,1,930,2472,Snowibee,SnowiBee
858,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,22,1,0,0,0,30,68,241,Abdoulie Batch  Gaye,sanbiance
859,"@wall_pit #EPP #EP2019 #LE2019 #euroelections2019

Gosh @PearseDoherty your lost in this #EUelections2019 #pkdebate ... 😱  

SF Mary Lou reaction... ↘️🤫 #Brexit https://t.co/7mDrDnyC8K",Wed,May,15,21,1,0,1,1,0,3309,4983,Pierce Kennedy  🇮🇪,PierceKennedy
860,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,20,1,0,0,0,30,195,613,Seán McLoughlin,SeanIMcLoughlin
861,"""Last topic"", said presenter of #EurovisionDebate, 7 political prisoners in EU,shamefully for more than 1'5y, it's unbeliable they stayed 1 single day.
Spain parties prohibit Catalans rights of freedom, as well as Refetendum,that's the REAL problem.
#EUelections2019
#Socialists👇 https://t.co/ftGghBQjjH",Wed,May,15,20,1,0,2,0,2,124,300,Anna Martí,annagestio
862,"The responsibility is in the hand of #EPP Let's not compromise with the far right 

Let's end business as usual before it ends us 

Vote for climate. Vote @SkaKeller 

#GreenWave  @europeangreens
#TellEurope #EurovisionDebate #EUelections2019",Wed,May,15,20,1,0,3,0,0,30,188,Timothée Bruneteau,tbrunteau
863,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,20,1,0,0,0,30,154,215,Alexis Vartiainen,AlexisVartia
864,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,19,1,0,0,0,30,438,570,Konsta Nupponen,konstanupponen
865,"RT @Charly_Mensuel: Wow, @manfredweber says in @EUDebate he is fighting for #tradeunions and elderly. But @etuc_ces is calling for much mor…",Wed,May,15,19,1,0,0,0,2,4405,2433,McBOT,IsThisAB0t
866,"RT @Charly_Mensuel: Wow, @manfredweber says in @EUDebate he is fighting for #tradeunions and elderly. But @etuc_ces is calling for much mor…",Wed,May,15,19,1,0,0,0,2,503,1785,Max Frey 🇪🇺✊🌹,binmalsofrey
867,"Wow, @manfredweber says in @EUDebate he is fighting for #tradeunions and elderly. But @etuc_ces is calling for much more ambition, and thousands of farms had to close because of #epp gap reforms. #itstime for a #JustTransition, and #Weber only knows blocking #EP2019 #TellEurope",Wed,May,15,19,1,0,6,0,2,128,527,Charly Heberer 🇪🇺 🇺🇳🌏,Charly_Mensuel
868,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,19,1,0,0,0,30,5437,5938,Susanna Tirkkonen,SusannaTirkkone
869,Remarkable how @ManfredWeber forgets #EPP's efforts to lower ambition over the past 5 years on every legislative file on climate change mitigation #TellEurope #EUelections2019 #EurovisionDebate,Wed,May,15,19,1,0,1,0,0,87,181,TheodoreTsouf,TheoTsouf
870,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,19,1,0,0,0,30,511,1203,Pasi Nykänen,pasinykanen
871,Have lots of time for @TimmermansEU but definitely recommend voting for @ALDEgroup  candidates. Perhaps a coalition with his group? #EurovisionDebate #ALDE #Europawahl2019 #EUelections2019,Wed,May,15,19,1,0,0,0,0,959,1618,Glenn Sallis,GlennSallis
872,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,19,1,0,0,0,30,942,1011,Kristian Tervo 🇪🇺,kristiantervo
873,"@BadWolf153 @GLJLibDem @GreenJennyJones @LibDems @TheGreenParty Fair comment, they should. That said, our experiences are so far different. For the #EUelections2019 I'm voting #Greens but I'm otherwise sometimes a labour or libdem voter  definitely not this time tho. Take care",Wed,May,15,19,1,0,1,1,0,579,1842,x,MyKomment
874,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,19,1,0,0,0,30,1079,2027,Taina Mertalo,TainaMertalo
875,"Looks like #ep2019 #PresidentialDebate follows usual #framing: #Migration 1st, then #digitization &amp; #climate. No #minimumwage &amp; #US- #China-, #Russia-policy or #EU reform, no questions about #fascists in the spectrum close to #EPP?
https://t.co/xD5cyECpDv https://t.co/MRWzQpOOSc",Wed,May,15,19,1,1,0,0,0,64,0,Jens Kobler,betheredothat
876,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,19,1,0,0,0,30,26,59,Keski-Uudenmaan Kokoomusnuoret,KeskiUusimaaKok
877,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,19,1,0,0,0,30,4329,2398,Henrik Vuornos,Vuornos
878,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,27757,1804,Kokoomus,kokoomus
879,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,9697,3214,Timo Heinonen,timoheinonen
880,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,1175,749,Christian Hügel,ChHuegel
881,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,925,611,Irene Wernicke,IreneW1812
882,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,1110,1095,Marion Jeanne,mj_ue
883,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,6152,4623,Tomi Huhtanen,TomiHuhtanen
884,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,3873,3270,Antti Vesala,anttivesala
885,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,873,1703,Juha-Pekka Nurvala,JPNurvala
886,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,36345,785,Manfred Weber,ManfredWeber
887,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,1435,1415,Sakari Rokkanen,sakarirokkanen
888,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,95,92,Miikka Soivio,MiikkaSoivio
889,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,1657,1528,Elisa Tarkiainen 🐅,ElisaTarkiainen
890,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,772,660,Petri Ovaska,petriovaska
891,RT @PetteriOrpo: Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Eur…,Wed,May,15,18,1,0,0,0,30,369205,4922,Alexander Stubb,alexstubb
892,Good luck to #EurovisionDebate @ManfredWeber @EPP! 👍 European Commission needs a President who values the diversity of Europe. I and #kokoomus support you! 🇫🇮🇪🇺 #ThePowerOfWe #EPP #EP2019 #TellEurope https://t.co/iGZ9MdDTJx,Wed,May,15,18,1,0,117,0,30,53124,1254,Petteri Orpo,PetteriOrpo
893,"RT @kefeus: As an EU national living in UK, I feel more than happy that I got my right to vote in EU Elections! This means I can stand by G…",Wed,May,15,17,0,0,0,0,2,7991,0,Edinburgh Watch,EdinburghWatch
894,"As an EU national living in UK, I feel more than happy that I got my right to vote in EU Elections! This means I can stand by Greens and give them a vote that hopefully matters. What a great feeling! 💚

#EUelections2019 #Greens #Edinburgh",Wed,May,15,17,1,0,1,0,2,27,107,Miska Aunala,kefeus
895,RT @DelorsBerlin: Who will be nominated to become the next #Commission #President? Our latest #ChartOfTheWeek shows that #ALDE and the #EPP…,Wed,May,15,17,1,0,0,0,15,433,2602,Álvaro Morales Salto-Weis 🇪🇺,alvarosaltoweis
